Attribute: id, MSE: nan, Jaccard: 0.0
Attribute: beer_name, MSE: nan, Jaccard: 0.018916595012897663
Attribute: style, MSE: nan, Jaccard: 0.03883495145631066
Attribute: ounces, MSE: nan, Jaccard: 0.0
Attribute: abv, MSE: nan, Jaccard: 0.0
Attribute: ibu, MSE: nan, Jaccard: 0.0
Attribute: brewery_id, MSE: nan, Jaccard: 0.03783704051796155
Attribute: brewery_name, MSE: nan, Jaccard: 0.10846786514953421
Attribute: city, MSE: nan, Jaccard: 0.04335274519698695
Attribute: state, MSE: nan, Jaccard: 0.08599846683981638
º”»®ªÏ∫œæ‡¿Î: 0.016670383208675373
